"(0.089148426055908198, 0.78536596934000646, 0.31086792945861819, -0.51273314158121752, -0.10701039433479309, -0.077821052074432379, 0.0, 0.0)","{0: -0.1916961589217209, 1: 0, 2: 0, 3: 0}"
"(0.0075772285461425783, 0.94494734446207684, 0.76749091148376469, 0.2889055887858073, -0.0087734786793589592, -0.17384803295135498, 0.0, 0.0)","{0: 0, 1: 0.092430558800407542, 2: 0, 3: 0}"
"(0.02625141143798828, 0.79742632548014325, 0.1570614218711853, -0.68219381968180348, -0.064987063407897949, -0.16501983404159545, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.069757343282760759, 3: 0}"
"(0.81271324157714842, 0.35213914553324377, 1.40364351272583, -1.1306034088134767, -0.94898349046707153, -0.481901216506958, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.58224940797016689}"
"(-0.30761852264404299, 0.90575533548990883, -0.51001238822937012, -0.30871086120605468, -0.013029414229094982, -0.058957272768020631, 0.0, 0.0)","{0: 0, 1: -0.20089876635665563, 2: 0, 3: 0}"
"(0.21745967864990234, 0.33036990801493327, 0.40797758102416992, -1.0855761210123698, -0.12563513219356537, 0.029459789395332336, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.20934564143682169, 3: 0}"
"(0.98984851837158205, 0.12300697008768716, 1.5648908615112305, -1.4384159088134765, -1.3559668064117432, -0.73642120361328123, 0.0, 0.0)","{0: -10.0, 1: 0, 2: 0, 3: 0}"
"(-0.078510475158691403, 0.8393258158365885, -0.65970497131347661, -0.62354672749837237, 0.10796718299388885, 0.28513312339782715, 0.0, 0.0)","{0: 0, 1: -0.35109389608055314, 2: 0, 3: 0}"
"(-0.26220569610595701, 0.32275133768717446, -0.65976238250732422, -1.1012505849202474, 0.40419590473175049, 0.031500831246376038, 0.0, 0.0)","{0: 0, 1: -0.25944787597430535, 2: 0, 3: 0}"
"(0.35183334350585938, 0.84253655115763348, 0.83492279052734375, -0.56392765045166016, -0.31837275624275208, -0.13470840454101562, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.16576692956959563, 3: 0}"
"(-0.28878726959228518, 0.25261469523111979, -0.66861071586608889, -1.2102324167887371, 0.41741186380386353, 0.070969372987747192, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.051505148909949422, 3: 0}"
"(-0.4288339138031006, 0.71813374201456703, -0.53071866035461424, -0.6889287948608398, -0.070114143192768097, -0.086417025327682501, 0.0, 0.0)","{0: 0, 1: -0.24284808270928965, 2: 0, 3: 0}"
"(0.10429496765136718, 0.96843901316324865, 0.76355919837951658, 0.034771207968393968, -0.069141052663326263, -0.0951408326625824, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.17352858645417929}"
"(0.98126926422119143, 0.50038395563761395, 0.74580063819885256, -1.0089261372884115, 0.30681705474853516, 0.15987491607666016, 0.0, 0.0)","{0: 0, 1: -0.27571562279802309, 2: 0, 3: 0}"
"(0.007873630523681641, 0.94588967005411784, 0.79749212265014646, 0.35172665913899742, -0.0091167176142334938, -0.18064391613006592, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.40932226813030353, 3: 0}"
"(0.17237358093261718, 0.76613846460978186, 0.76792144775390625, -0.68373928070068357, -0.1934734582901001, -0.13409817218780518, 0.0, 0.0)","{0: 0, 1: -0.086304351759889542, 2: 0, 3: 0}"
"(0.90391788482666013, 0.64783020655314127, 0.77175965309143069, -0.94887854258219406, 0.2418932169675827, 0.17558529376983642, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.3156634539572365}"
"(0.16302986145019532, 0.51717243830362958, 0.53867750167846684, -1.0040700912475586, -0.54147213697433472, -0.42272124290466306, 0.0, 0.0)","{0: 0, 1: -0.20965145380841066, 2: 0, 3: 0}"
"(0.1193079948425293, 0.83149262110392252, 0.74481511116027832, -0.64665508270263672, -0.14195504784584045, -0.13539283275604247, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.13992915115056917, 3: 0}"
"(-0.53006057739257817, 0.46267758051554359, -0.44619741439819338, -1.0530556360880534, -0.24382223188877106, -0.2944570779800415, 0.0, 0.0)","{0: -0.32351440666854786, 1: 0, 2: 0, 3: 0}"
"(0.11192760467529297, 0.84118309656778967, 0.74479799270629887, -0.61998125712076824, -0.13518601655960083, -0.13539290428161621, 0.0, 0.0)","{0: -0.15471687939015055, 1: 0, 2: 0, 3: 0}"
"(0.1200484275817871, 0.68709564844767246, 0.31359357833862306, -0.73760541280110692, -0.15024366974830627, -0.074005150794982905, 0.0, 0.0)","{0: 0, 1: -0.12171113083221304, 2: 0, 3: 0}"
"(-0.043631649017333983, 0.86258879343668615, -0.35075521469116211, -0.50459334055582683, 0.074968814849853516, 0.090616261959075933, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.016571184709722502, 3: 0}"
"(0.62622661590576167, -0.1195107158025106, 0.95415000915527348, -1.434560521443685, -0.27244770526885986, -0.050932019948959351, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.87148775059125794, 3: 0}"
"(0.12679042816162109, 0.78615694681803383, 0.26283781528472899, -0.71149648030598966, -0.19337464869022369, -0.10244126319885254, 0.0, 0.0)","{0: 0, 1: -0.12385612083522222, 2: 0, 3: 0}"
"(0.0046474456787109373, 0.93718081156412758, 0.22827849388122559, -0.12719146410624188, -0.0031524100340902805, -0.0082850314676761634, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.12261616384230252, 3: 0}"
"(0.25194854736328126, 0.28997526804606116, 0.77473826408386226, -1.1591396331787109, -0.80177146196365356, -0.35678174495697024, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.40608383278474486}"
"(-0.1120676040649414, 0.69298506418863925, -0.44728059768676759, -0.72576491038004565, 0.21733638644218445, 0.15725688934326171, 0.0, 0.0)","{0: 0, 1: -0.27396330611038011, 2: 0, 3: 0}"
"(0.077524089813232416, 0.99992399851481117, 0.7583793640136719, 0.38121779759724939, -0.071302175521850586, -0.11703828573226929, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.41240746066206269, 3: 0}"
"(0.21047487258911132, 0.25398102442423498, 0.33915965557098388, -1.3868064880371094, -0.31981107592582703, -0.19749233722686768, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.26569170245453055, 3: 0}"
"(0.22198991775512694, 0.939111811319987, 0.79570374488830564, -0.22919419606526695, -0.17865449190139771, -0.13515108823776245, 0.0, 0.0)","{0: -0.12661563451880228, 1: 0, 2: 0, 3: 0}"
"(0.095358753204345698, 0.76878576914469399, 0.31981203556060789, -0.56667423248291016, -0.11659806966781616, -0.11393222808837891, 0.0, 0.0)","{0: -0.20622140100142305, 1: 0, 2: 0, 3: 0}"
"(0.21336507797241211, 0.34665542284647621, 0.41554474830627441, -1.0591479619344077, -0.1271081268787384, -0.0008304652757942677, 0.0, 0.0)","{0: 0, 1: -0.092458460802745779, 2: 0, 3: 0}"
"(0.29138708114624023, 0.19832859675089515, 0.83166284561157222, -1.2667130788167318, -0.90253531932830811, -0.39417748451232909, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.54786366927364039, 3: 0}"
"(0.13430166244506836, 0.81374264399210605, 0.75810756683349612, -0.57593491872151692, -0.15631420910358429, -0.14890201091766359, 0.0, 0.0)","{0: -0.16194034160433832, 1: 0, 2: 0, 3: 0}"
"(0.11965045928955079, 0.63992930094401035, 0.46815114021301268, -0.79651864369710301, -0.37738293409347534, -0.32840068340301515, 0.0, 0.0)","{0: 0, 1: -0.19350926196169371, 2: 0, 3: 0}"
"(0.16652364730834962, 0.96047106424967443, 0.79978280067443852, -0.10605932871500652, -0.12610507011413574, -0.14767301082611084, 0.0, 0.0)","{0: -0.10774698333059121, 1: 0, 2: 0, 3: 0}"
"(-0.060501480102539064, 0.99203987757364909, -0.49140200614929197, 0.17641051610310876, 0.070165850222110748, 0.089148169755935674, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: 0.1104809245735255}"
"(0.45925264358520507, 1.1020948473612466, 0.84947700500488277, -0.1974465052286784, -0.078042611479759216, 0.1047927975654602, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.1001299407633337, 3: 0}"
"(0.10090351104736328, 1.0167674128214519, 0.79473152160644533, 0.34683367411295579, -0.091606877744197845, -0.16987453699111937, 0.0, 0.0)","{0: 0, 1: 0.048408641502223418, 2: 0, 3: 0}"
"(0.1378152847290039, 0.58840237299601239, 0.47649912834167479, -0.90510044097900388, -0.44423079490661621, -0.36486511230468749, 0.0, 0.0)","{0: -0.29495608424808212, 1: 0, 2: 0, 3: 0}"
"(0.22985324859619141, 1.0933055941263834, 0.85567197799682615, 0.3358160972595215, -0.17169085144996643, -0.10806034803390503, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.14678961327579135}"
"(-0.092013359069824219, 0.74913063685099279, -0.41000747680664062, -0.70224965413411466, 0.17685271799564362, 0.21725797653198242, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.15254382421760215}"
"(-0.2959155559539795, 0.23478837649027504, -0.71548867225646973, -1.1892091115315757, 0.42028757929801941, 0.057514512538909913, 0.0, 0.0)","{0: 0, 1: -0.29819508531205929, 2: 0, 3: 0}"
"(0.098387336730957037, 0.69852486292521154, 0.42206969261169436, -0.74814325968424489, -0.30150371789932251, -0.27871706485748293, 0.0, 0.0)","{0: -0.26395289509781039, 1: 0, 2: 0, 3: 0}"
"(-0.43428196907043459, 0.70740357081095373, -0.5429047107696533, -0.71543636322021487, -0.071996353566646576, -0.037644156813621522, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.14038533841042228}"
"(0.77094821929931645, 0.40137611071268714, 1.4106745719909668, -1.0565300623575846, -0.87140750885009766, -0.53484916687011719, 0.0, 0.0)","{0: -0.48021425189868983, 1: 0, 2: 0, 3: 0}"
"(-0.13022909164428711, 0.64540663401285803, -0.46626448631286621, -0.83540490468343109, 0.26381093263626099, 0.23648829460144044, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.05911411034503658, 3: 0}"
"(-0.51106128692626951, 0.52357416788736977, -0.49579505920410155, -0.96337045033772795, -0.19333800673484802, -0.19092407226562499, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.25772189676368656}"
"(0.4763521194458008, 1.0965679232279459, 0.85655937194824217, -0.1976054350535075, -0.070652440190315247, 0.05253235101699829, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.17016446404025476}"
"(-0.29630155563354493, 0.388216168085734, -0.78404674530029295, -1.2013651529947917, 0.42351320385932922, 0.007788393646478653, 0.0, 0.0)","{0: -0.13223427154456999, 1: 0, 2: 0, 3: 0}"
"(0.089119911193847656, 0.96698942820231115, 0.74233074188232417, 0.025965285301208497, -0.059627901762723923, -0.11068040132522583, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.32633139463277305, 3: 0}"
"(-0.48604516983032225, 0.59178677241007482, -0.49547014236450193, -0.87731831868489596, -0.13917578756809235, -0.18369594812393189, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.11751022263774302, 3: 0}"
"(-0.0050462722778320309, 0.94702778498331708, -0.5111601829528809, 0.42761255900065109, 0.005854286253452301, 0.11578547954559326, 0.0, 0.0)","{0: 0, 1: -0.048571796671404745, 2: 0, 3: 0}"
"(0.2008133888244629, 0.3931324545542399, 0.4264371395111084, -0.98036924997965502, -0.12476120889186859, -0.04527733623981476, 0.0, 0.0)","{0: -0.15381117219778845, 1: 0, 2: 0, 3: 0}"
"(0.27242774963378907, 1.1141138140360514, 0.84344511032104497, 0.23912644386291504, -0.20521765947341919, -0.084141784906387324, 0.0, 0.0)","{0: 0, 1: 0.092498803535673468, 2: 0, 3: 0}"
"(0.11365156173706055, 0.83552151362101235, 0.25433220863342287, -0.60564657847086589, -0.16124284267425537, -0.13582731485366822, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.068256234635016996, 3: 0}"
"(0.037556934356689456, 0.96790524164835612, 0.19502092599868776, 0.0051895916461944577, -0.054867014288902283, -0.069091051816940308, 0.0, 0.0)","{0: 0, 1: 0.072265738038442009, 2: 0, 3: 0}"
"(0.75701885223388676, 0.41701937357584634, 1.4039786338806153, -1.0242249170939128, -0.8446650505065918, -0.48526034355163572, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.56523067349773148}"
"(0.18063869476318359, 0.46391726175944009, 0.37520937919616698, -0.88947480519612643, -0.12571997940540314, 0.050662595033645633, 0.0, 0.0)","{0: -0.10728098965374216, 1: 0, 2: 0, 3: 0}"
"(0.034745025634765628, 0.90456810633341467, 0.29701781272888184, -0.27470528284708662, -0.045247349888086319, -0.095463198423385617, 0.0, 0.0)","{0: -0.18952541925275457, 1: 0, 2: 0, 3: 0}"
"(0.22565326690673829, 0.68677626291910809, 0.77733116149902348, -0.81899274190266935, -0.2210204154253006, -0.11592776775360107, 0.0, 0.0)","{0: 0, 1: -0.065294579720517623, 2: 0, 3: 0}"
"(-0.16404733657836915, 0.69109154383341465, -0.69175958633422852, -0.84170894622802739, 0.29368403553962708, 0.26096396446228026, 0.0, 0.0)","{0: -0.22784551915543433, 1: 0, 2: 0, 3: 0}"
"(0.36364688873291018, 0.070362764994303356, 0.33241152763366699, 0.16841332117716473, -1.7376989126205444, -1.2536325454711914, 1.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: 0}"
"(0.049389648437500003, 0.96588583628336588, 0.21844606399536132, -0.051915605862935393, -0.064027339220046997, -0.059193080663681029, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.22568259901568682}"
"(0.4016261100769043, 0.36768665949503576, 0.85862598419189451, -1.1066632588704428, -0.24288645386695862, -0.078620284795761108, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.27986940373700392}"
"(-0.33182520866394044, 0.13953686396280923, -0.72459020614624026, -1.3249697367350262, 0.44245004653930664, 0.098232334852218633, 0.0, 0.0)","{0: -0.27791042612900013, 1: 0, 2: 0, 3: 0}"
"(-0.26633834838867188, 0.94429321924845377, -0.51156325340270992, -0.32507883707682295, -0.0045800656080245972, -0.04457607567310333, 0.0, 0.0)","{0: -0.13276971790840264, 1: 0, 2: 0, 3: 0}"
"(0.090139675140380862, 0.90880871454874668, 0.23517944812774658, -0.38408403396606444, -0.12563394010066986, -0.047159573435783385, 0.0, 0.0)","{0: 0, 1: -0.13344880220512312, 2: 0, 3: 0}"
"(0.023417949676513672, 0.9208743158976237, 0.28539392948150633, -0.2176092306772868, -0.024878440424799919, -0.10401626825332641, 0.0, 0.0)","{0: -0.18395577055307799, 1: 0, 2: 0, 3: 0}"
"(0.85468196868896484, 0.73487320582071936, 0.81843328475952148, -0.90590807596842449, 0.19585402309894562, 0.17604551315307618, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.29074030576244625}"
"(0.87143421173095703, 0.70659199396769201, 0.83615951538085942, -0.9560731887817383, 0.20792308449745178, 0.10170511007308961, 0.0, 0.0)","{0: 0, 1: -0.19761278769487081, 2: 0, 3: 0}"
"(0.021712779998779297, 0.82762814203898105, 0.15239536762237549, -0.6497804005940756, -0.040759138762950897, -0.10713479518890381, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.26763715906745905}"
"(-0.11106224060058593, 0.78667889277140302, -0.66345033645629881, -0.75649350484212252, 0.18595552444458008, 0.29848937988281249, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.16515738608838706}"
"(0.31885986328124999, 0.87432499567667643, 0.81243143081665037, -0.48480780919392907, -0.28888273239135742, -0.14811912775039673, 0.0, 0.0)","{0: -0.16972048461435066, 1: 0, 2: 0, 3: 0}"
"(0.6887392044067383, 0.48912592569986979, 1.3154301643371582, -0.91466153462727873, -0.7407233715057373, -0.33475813865661619, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.43294802447420855}"
"(0.12308435440063477, 0.67565231959025063, 0.30566296577453611, -0.76309897104899094, -0.15230710804462433, -0.041268989443778992, 0.0, 0.0)","{0: 0, 1: -0.084150148507714462, 2: 0, 3: 0}"
"(0.98871269226074221, 0.48484135309855142, 0.73419475555419922, -1.0383469899495443, 0.31734076142311096, 0.21047394275665282, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.34435614986146834}"
"(-0.075061225891113276, 0.99826298395792645, -0.49818520545959472, 0.14132343928019206, 0.077810339629650116, 0.044155797362327574, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: 0.1087770376856754}"
"(0.23914594650268556, 0.25337410608927408, 0.46060738563537595, -0.98971729278564458, -0.11866512149572372, 0.039161106944084166, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.17231146934415847, 3: 0}"
"(0.91447067260742188, 0.22548552195231117, 1.4851308822631837, -1.3081642150878907, -1.1704531908035278, -0.70288896560668945, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.71323483999263715}"
"(0.11667184829711914, 0.042928415934244769, 0.24897279739379882, -1.4687873840332031, -0.41121232509613037, -0.091060060262680056, 0.0, 0.0)","{0: 0.72593189142102121, 1: 0, 2: 0, 3: 0}"
"(0.094301700592041016, 0.709706122080485, 0.42207646369934082, -0.72146091461181638, -0.2875678539276123, -0.27872076034545901, 0.0, 0.0)","{0: -0.2654475586427964, 1: 0, 2: 0, 3: 0}"
"(0.72931632995605467, 0.4469465319315592, 1.3928741455078124, -0.96290423075358078, -0.797840416431427, -0.41105632781982421, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.49749579696583335}"
"(-0.24252209663391114, 0.37105923334757485, -0.64107375144958501, -1.0163945515950521, 0.40136358141899109, -0.05173126459121704, 0.0, 0.0)","{0: 0, 1: -0.20784126647101561, 2: 0, 3: 0}"
"(-0.32462430000305176, 0.15939016977945961, -0.72459149360656738, -1.2983013153076173, 0.43753844499588013, 0.098232501745223993, 0.0, 0.0)","{0: -0.26580484293576206, 1: 0, 2: 0, 3: 0}"
"(-0.009925937652587891, 0.92536774317423498, -0.34737415313720704, -0.36495116551717127, 0.017743447795510292, 0.1599057674407959, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.16005508213262487, 3: 0}"
"(0.097072696685791021, 0.85938330332438151, 0.75671682357788084, -0.56804440816243496, -0.11919864267110825, -0.1844266176223755, 0.0, 0.0)","{0: -0.17518274645167653, 1: 0, 2: 0, 3: 0}"
"(0.20097322463989259, 0.31537786165873205, 0.29533269405364992, -1.3795012156168622, -0.29291772842407227, -0.16481707096099854, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.26620038543301067, 3: 0}"
"(0.88803157806396482, 0.67668715159098303, 0.81714048385620119, -1.0119033813476563, 0.22397191822528839, 0.18013331890106202, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.28032325959736798, 3: 0}"
"(-0.22341003417968749, 0.41610079447428383, -0.62632689476013181, -0.96950709025065107, 0.40355715155601501, 0.057377409934997556, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.056427538008151035}"
"(0.86302223205566408, 0.72092257181803387, 0.82709045410156246, -0.93097546895345062, 0.20283783972263336, 0.13967677354812622, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.27598137179196258}"
"(0.78632164001464844, 0.84008446375528967, 0.8524747848510742, -0.81623490651448583, 0.14033941924571991, 0.12755516767501832, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.25673078805679939}"
"(0.35344781875610354, 1.1285685602823894, 0.79240508079528804, -0.021360284090042113, -0.17238439619541168, 0.12546293735504149, 0.0, 0.0)","{0: 0, 1: 0.16072988732962881, 2: 0, 3: 0}"
"(0.015834045410156251, 0.951767832438151, 0.80470094680786131, 0.39179960886637377, -0.017668344080448151, -0.17104725837707518, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.14667671313672373, 3: 0}"
"(-0.16147975921630858, 0.99537344614664713, -0.48473834991455078, -0.13553115526835124, 0.046612299978733063, -0.038434270024299624, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.11096911081181873, 3: 0}"
"(-0.12754468917846679, 1.0043905321756998, -0.48363738059997557, 0.0085182905197143562, 0.059768401086330414, -0.031191721558570862, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: 0.10202831352694386}"
"(0.11694955825805664, 0.69815416971842448, 0.30870106220245364, -0.75321909586588542, -0.14654341340065002, -0.069720715284347534, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.16201146965141902, 3: 0}"
"(0.049477291107177732, 0.5856114451090495, 0.17292358875274658, -0.94826774597167973, -0.21024493873119354, -0.24087646007537841, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.28851244112835833}"
"(-0.61112654209136963, 0.14026055971781409, -0.43356142044067381, -1.4429968516031904, -0.40711462497711182, -0.18461550474166871, 0.0, 0.0)","{0: -0.34584369815374888, 1: 0, 2: 0, 3: 0}"
"(0.16164884567260743, 0.59510641733805336, 0.23593320846557617, -1.0808223724365233, -0.23338255286216736, 0.0094696685671806329, 0.0, 0.0)","{0: 0, 1: -0.056221326971458901, 2: 0, 3: 0}"
"(0.31919050216674805, 0.5226726595560709, 0.78413562774658208, -0.98323942820231125, -0.23128452897071838, 0.0074793256819248198, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.21652925228123068}"
"(0.40399847030639646, 0.79091454188028965, 0.89779100418090818, -0.60536142985026042, -0.34426850080490112, -0.081752914190292361, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.28200297618492687}"
"(-0.27553534507751465, 0.28846665064493815, -0.67007112503051758, -1.1571901957194011, 0.41191613674163818, 0.077202260494232178, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.11245378489102781}"
"(0.75239391326904292, 0.88665772120157871, 0.82555904388427737, -0.74588368733723964, 0.10403408110141754, 0.22942874431610108, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.063997880368406188, 3: 0}"
"(0.15825214385986328, 0.54000311533610024, 0.35391342639923096, -0.8224696477254233, -0.13522951304912567, 0.0087495386600494381, 0.0, 0.0)","{0: -0.12935182955416452, 1: 0, 2: 0, 3: 0}"
"(0.62438926696777342, 1.0170993868509928, 0.87437047958374026, -0.41470143000284837, -0.0023039402440190315, 0.053685235977172854, 0.0, 0.0)","{0: -0.087972971615491252, 1: 0, 2: 0, 3: 0}"
"(0.26171035766601564, 0.91690092722574867, 0.82273998260498049, -0.30040677388509118, -0.21617874503135681, -0.19248124361038207, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.28544777109719621}"
"(0.022470378875732423, 0.95246258417765295, 0.74453587532043453, 0.23740488688151043, -0.019341452047228813, -0.083677190542221072, 0.0, 0.0)","{0: 0.0012727369648587229, 1: 0, 2: 0, 3: 0}"
"(0.092406177520751948, 0.902665049235026, 0.22741587162017823, -0.40964139302571617, -0.12639676034450531, -0.015256382524967194, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.18803547921620919, 3: 0}"
"(0.14943943023681641, 0.79567385355631504, 0.77023210525512698, -0.60356833140055344, -0.17092220485210419, -0.14331543445587158, 0.0, 0.0)","{0: -0.16038177835044395, 1: 0, 2: 0, 3: 0}"
"(-0.011466789245605468, 0.9271484438578288, -0.57365336418151858, -0.46175994873046877, 0.011136622168123722, 0.088769215345382693, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.0089958502669912847, 3: 0}"
"(0.45090694427490235, 0.74239130655924479, 0.97076044082641599, -0.68591416676839201, -0.38104000687599182, -0.1967846393585205, 0.0, 0.0)","{0: -0.21422363427404889, 1: 0, 2: 0, 3: 0}"
"(0.039393424987792969, 0.96758766810099284, 0.18512859344482421, -0.021223477522532147, -0.056333597749471664, -0.029334095120429993, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.049735591535078359, 3: 0}"
"(-0.045625019073486331, 0.98410235087076825, -0.51867465972900395, 0.21576496760050456, 0.056570123881101608, 0.14647543430328369, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: 0.10058487069385376}"
"(-0.3389249801635742, 0.86957894007364911, -0.52799549102783205, -0.46839507420857751, -0.017484698444604874, 0.013108871877193451, 0.0, 0.0)","{0: -0.12343388556933804, 1: 0, 2: 0, 3: 0}"
"(0.036594867706298828, 0.70766029993693036, 0.14636789560317992, -0.83047707875569676, -0.12023142725229263, -0.18051555156707763, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.026248963297190925, 3: 0}"
"(-0.38415269851684569, 0.17550125757853188, -0.81864938735961912, -1.3749134063720703, 0.38690400123596191, -0.062780678272247314, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.011776123609696472, 3: 0}"
"(0.94307746887207033, 0.57405596415201821, 0.78063659667968754, -1.006090799967448, 0.27300733327865601, 0.10014497041702271, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.1152537462159853, 3: 0}"
"(0.28319587707519533, 0.21717386881510414, 0.83170022964477541, -1.2400253295898438, -0.88282644748687744, -0.3941880464553833, 0.0, 0.0)","{0: -0.37521756423524266, 1: 0, 2: 0, 3: 0}"
"(-0.61988086700439449, 0.095809895197550426, -0.4224416255950928, -1.4994462331136069, -0.42808824777603149, -0.23485755920410156, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.16215927384498741, 3: 0}"
"(-0.036842823028564453, 0.8776873652140299, -0.33777143955230715, -0.47575887044270837, 0.065393552184104919, 0.10089396238327027, 0.0, 0.0)","{0: -0.19617375911457771, 1: 0, 2: 0, 3: 0}"
"(-0.57739319801330569, 0.28510814348856606, -0.48323721885681153, -1.2767918904622397, -0.35598519444465637, -0.13229501247406006, 0.0, 0.0)","{0: 0, 1: -0.27237757120891487, 2: 0, 3: 0}"
"(0.6496299743652344, 0.5287946764628092, 1.3208670616149902, -0.83855705261230473, -0.6889946460723877, -0.3705289363861084, 0.0, 0.0)","{0: 0, 1: -0.25116366532541562, 2: 0, 3: 0}"
"(-0.21717352867126466, 0.43063202540079748, -0.63635592460632329, -0.94563020070393888, 0.4006882905960083, 0.10258817672729492, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.075708433405782108}"
"(0.21410017013549804, 0.94253779093424472, 0.79312782287597661, -0.26688903172810874, -0.17189691960811615, -0.12159230709075927, 0.0, 0.0)","{0: 0, 1: 0, 2: 0.0057225361381296139, 3: 0}"
"(0.71875457763671879, 0.92896900812784833, 0.84299879074096684, -0.63819592793782554, 0.062002114951610565, 0.15926709175109863, 0.0, 0.0)","{0: 0, 1: -0.17876967144538003, 2: 0, 3: 0}"
"(0.031592941284179686, 0.96401987711588544, 0.79527072906494145, 0.42033287684122728, -0.035718049854040146, -0.18333619832992554, 0.0, 0.0)","{0: 0, 1: 0.087749085010369876, 2: 0, 3: 0}"
"(-0.60670487880706792, 0.16186896006266274, -0.46810197830200195, -1.4413814544677734, -0.39788386225700378, -0.20138492584228515, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.025561081252776605, 3: 0}"
"(0.094969081878662112, 0.22645660082499183, 0.26511421203613283, -1.2325550079345704, -0.38020643591880798, -0.16159675121307374, 0.0, 0.0)","{0: 0, 1: -0.12453802734465275, 2: 0, 3: 0}"
"(0.74314460754394529, 0.43220120112101235, 1.3986176490783691, -0.99403794606526708, -0.82040202617645264, -0.45123214721679689, 0.0, 0.0)","{0: 0, 1: 0, 2: 0, 3: -0.51148173937562824}"
"(0.27500724792480469, 0.23562136332194009, 0.78018860816955571, -1.2431795756022135, -0.8631170392036438, -0.39371676445007325, 0.0, 0.0)","{0: 0, 1: 0, 2: -0.42847203715821136, 3: 0}"
"(0.11084537506103516, 0.72034073511759433, 0.3175406217575073, -0.70024388631184908, -0.13957132399082184, -0.10515639781951905, 0.0, 0.0)","{0: 0, 1: -0.14033999384731419, 2: 0, 3: 0}"
